,SSOId,Visitors,Visits/Visitors,Visits,VisitorsApp,VisitorsWeb,VisitorsAmp,StartDay
1270,32620191F5D6460457C39AE558F9E6EB735D331C688A4159A5EF7DF6448B841C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1271,3C467E58FB9662C958F38ED786E66D9F0CC9F03A912678445333EC77DE0983B9,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1272,D9C6856FF0A221A78878501B900C1A99C6E17C3D563480A8A01DF472FBB33730,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1273,ABDF0DB55CEB0B32F70CE2490610238DB3266D7E486ED8B6FE18B7671EB68657,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1274,FEF99F1523C249BD14A3CE3C0F5339EF9D68FEF59A4E26F44198A99A3EC90015,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1275,12D6DFC8AD850F70FD314768C70E3F7819CB7F0E32EBD1FECF666A850D03CE7F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1276,9D45AF534D882C3DBD3CB180EB5C2B8EEC173EFF19B16CA2AE713007EF6DFA67,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1277,B9D8CBD627C5909EB4D18FAC8D8C4AD85B320E7A87A3F5D5DAA2C99074E67DCB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1278,39D54CF354CFF52115EE7A6521565DE5456340B59106ABEC0F8B8FB105A4741F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1279,12F69E44CFD3A88E643DCA19D54B6CB171339BF70C2B6855649F2086DE878A99,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1280,48544583F520759F8415BC64D3B94CBE77091EF4A75420C3166F65322F0322F7,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1281,27B473D1138592C4D3D5911BB5070EC73DCE48F38E9523F60EB1601326A9FD23,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1282,D0B9EF1971CABA2FAFF6E7EBED601D18E7EBEA833AB540ACF5C6057C54A17CCD,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1283,E9A3B10B059E739BBF0FF15EF033C7A6DAAAF8FA6D1601B2D685C3EC8113DE5C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1284,106B09B2ECDFDEE2462DB7066B094F5BEB0ADF04FFEDFF7963DDD5F443D11D94,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1285,BC96F9D9D2C7EA9346B85D0B78510302DE7E1AC225747EAA878E7A35E3A8CDC4,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1286,0D49A5BF8F0E7AAB239DBE93A9980EEEE033A55D37C3F75C261D3F1B2069D5AC,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1287,8C8CB78F266282C4CA38C07F5B3EFD226F2E3B918F8300D06AF2AF3BC8D9CFDD,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1288,78EC1E2B380EB5C4DA10982A06A570287202E0D0C36F7DA56A07A98CDD6FF032,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1289,702B5F6E99F847FF8D93EC0863184186A253B361F5ACBCDB11F424A0DA40A694,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1290,2CD291AA5B10FB9BA03BF8C2AB8374818CEE6A309C0863A9D0284D591A6496C9,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1291,B65CB382307E3E24DBFE0B225A4C0A2547CD2A769BF47643B248A92A346CC3B2,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1292,3684E2EFD385BC96E0CDC5A5A5A7BC28202794B8482B549F5CE492820827E570,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1293,85C68B9A0650D2F4EC18E96220BD450CE88928A21422BF423226FBB86EBA471E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1294,653463F3BC28B02CC23CC3417710E3340F7DE4583AC6D8C4A6F781D30E81B701,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1295,59596F5BD36507D3D83CFD3AEBFAFD68D0F804BC21B0E259E5B9147EF83BF3A3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1296,C7216F6D73DD12EAF43512A7139ED59A2C5F8ABF9AF02165C7AC15DB0D3BB626,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1297,216725A3F71ECE60D7E16D088E47670A8C25DDA33D240E67944581D43FFB2F0B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1298,7395D919C865DDCDC4CE05BB7F2D46C9F67C336A83CC45955049D068419E0625,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1299,2E9A9510C966E5D3B16931ABE12C0D5850754B16EFF835C24CA1F91121F6DFD7,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1300,CDEDCB7D0C6D7612F9E53CFCC21C229D2F98D207B91775BA32CDCD9515A3742C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1301,C9761877D729EA727B080E45210B24EDF13A9BE33B2B2F64AEC222352674C215,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1302,262C714515DB5540EDDE16CBBABF0AD30F0BF6249888394BE226D3FEE056B930,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1303,5899CC9FC83FCE74F9E5C20EF9FE457BA3C853206CAB7A9E44C0D24C18611712,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1304,D85B75746999825A1C0731752C062527661BB4771AABC4BC45EB303A9C9C0398,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1305,367CC55B93E6408B74C29067ADC3113E5485F4FFF6288F04400FA588AAE9324B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1306,A20E3A12715A679D8E71E413EA0B1DFDBB33ABF46C8C8FAD14CE210FD187D3B9,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1307,F07FB7F7DBF4011D14A7FFF35ED6046FED55B51B81B86EDD67ADD93B62B97046,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1308,C9A852C5BA03A0C42D8E24218F173AE323B7C04573466850DA9C4ECA0F384BF6,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1309,F4CAE2D56F4E0CDE07FDEAC68E3090DB82D9CB88E9945E66191C2BCE3672ECA3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1310,A7E622E0B615EBF4E60DCEC6F1383AB1785BE9A443225892CE13286DA6DF5725,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1311,6EB408FC7709907C9F8B6E8F9827BBEEE9D394C3ECC36EECCFE4CD1262F4DED1,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1312,55C52F2E6E837E2925041751F60C3773CF182675F83F90A1A99478E71F2ECFA3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1313,07143A8FA4D064EC057F150F0BB129FDE0B18154E7E34BAE1730F2B752768756,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1314,DDCA6E8B5D130C84ECF52B3FFE1005D6037E68ED83609944FBA9AE1EE384E14B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1315,9069BC4C291FA3450EF1A0BAD5C7825D2E9AFB351924E2002CA8104DDEE4F80F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1316,02E466F3D64FC49196CA250CA766179972DD664D2F2CAE036019E14056A61A23,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1317,500758221D7D9058223E054151D6140095231D5A20D3C12F35B5ECC0EB2F31A9,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1318,52730EC8EC396EA0EBAAFC066D6C863A7F4CA2899F1E1D7EE54B9717F4E7A84D,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1319,622F71AE5970A174456AEB94EFB58730EB10F29835954BDC5C22A520B9E9BC91,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1320,EEA59346390AF089D224A845BA7773898C0DC60BE0ED78DFD2602E82144402AB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1321,3DAB803241D46C797944EE31108F7F9E7F7FC53011BD566FB7E384B8EBE10DDE,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1322,6550D1EE893374F6E601DDF141BC9E2271519A3D18661947E6A131875D869B14,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1323,8834B1F74BA62D511DF5B43098B924D81FA596DF238DD3255BFB5F3186F74628,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1324,CC36C79C037130CC6CE1261CCEA2EFD129BCF2EACF3883631337BCDDE6A93CA7,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1325,4148EC55DFF8971B06AFA6EDAE4DF22C6312405D41FB10FE8C8D60D4B28C97B0,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1326,ECD65FB4DB009C9598D8D5AA1F24F07571B4578C6D8FB4D680F74D3961971A6D,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1327,82DA103CF9CC10C1F6CDC52656033087F0AC9013F9EDCA7C59762ED5EEF24667,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1328,1534DF81F5C5D117416E3EA973D6C6EB958B47F2E524965F6FE51047ADDE6D3C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1329,D57046FC35B578DDAC074B43EF81DA622CA978891B7F302727EE3CB6EA42EAEA,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1330,8BE5D8455C57FE891130CD27F5119D7598EDF7651DC4C676EF5AFB641BE0E3AB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1331,FD0D49B80650C970E5FA884AB4A5CCE115027568F0DD4FCAB6D693B72C8F12A0,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1332,315E67F54D07F0D154C31D39965F14103F604FFE03E32747349A67008747E242,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1333,86C2D349E1BBD5D7E74849911E6844BF0F0DE1DD669C8B2E0209D19B0C057551,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1334,CDDECB33F1735196374FEB33CA6C88FECD5E47480C8AF772FDCF33659DD85513,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1335,98D5AB8E325E00EA191755D5CD2995B814E0FC0409738BFC1FDEFE8B307F6A11,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1336,C6467236C59AC1183F470F23972853FB2D35DEEE73A1ECB6E3653D02061FF100,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1337,126B45F275C1EDE634C40FB3E8BB760D205DB8EF7F6D68A6D549372F401462A8,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1338,EC4CEF29A5F513DDBF65820369B396EF990B95AABE9E9EDCDC20F624D173D971,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1339,A7D067B1D64F46ADF8977109AC44AEA7BDFF2459E03751460B368250B656F775,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1340,31E917226CA53BB2032C26C8933EED33E4825EACD0F0F502D2D4B596B3E9D6B1,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1341,BEFCD708C95E23BB9BE07FCEEA30889A500361DF7797A8AC40D0ACF320EC17FB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1342,D288C4C56D8665D2BDBEF9E8D8592F5C77D84E3844B58A8F28191B22966A3081,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1343,F8EBC627EA8B5A5E950A6D08F22D33A75AFEF47806DE4BCE2E05F094C10A7AF3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1344,C8F3709E55121E0E62D78C8B4702067D6FEF499C52D301D37D40D18FABEEF9CD,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1345,550CA1604CD328A56B6B0E22D6AA7510E431B4E8E790D681457148DE53177FED,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1346,62AD71F4613018C1574DF16B4737C6B51CE4C3810792DBD180D544F38CAA1F14,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1347,4D96BCB7B0057D2833BA35F2E75B14268FA4AAB299186725181BDEA77445876A,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1348,4759AB499B0EDC9A2C6E115466203A9AC1363A6D692B805E5341F7B54609F9FA,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1349,29FAEE8C8C8EBAD67E8A1FA287067B50DA2A99FAA53C8C10DE240484B73E5ECC,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1350,C885A8911582407EC061A763B91AC06784A63AE7B74B81C5BAAC34C4067A0195,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1351,4A3F42780E4118ADB9F815A16367CC077CABD446DAEBFFBA4C9F0607DB28E150,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1352,6A63E7BD74131ECC9B72E1609BAE7B43288B6EDD7B5ECD63523E49A252B3C0F5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1353,60991E98F6302FF9A62A6A172D2E5CE419056269E60DB1F9940248C40F49AE96,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1354,E5A372D898E9593B8FB834345E2E7F95A2C2F6A7D92B1275E1C088D73B5F954C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1355,120869A68925DD167AC4808929E887DF20A5A8D4D7B6DF17875AF764A209C6FA,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1356,FDB04D04944FB9F6DB4482E18551860BC6F5DFBF438CE35CE8AC8567E0AFA0BE,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1357,EE1F85D6F53148111C15BFF76F045790F4B222993989579356D2CFA69565192F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1358,4932C9646975469D08725073F1BEF159D53549CB7B180006DF9F00DEDC71F52E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1359,2766CA4AF1A259AE80EA7200BECFBE8ED9EF84AE68024C14DDA1B5557E6787F3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1360,80FEF45DC356522E5ABD38DC7FD3DE394D3205E8510837FE0350FD1A7F29AE07,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1361,273A75FC66FA204A43BA9DC2FA514974077FCD60AF2951279746772C77F2D80A,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1362,07305141F8967E8732FFC9B8ED59E614E68F472321066F371AF240BA77540A32,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1363,8B3AFEB24B1A04CF99947D2B7873B3525EF86607DAA2AB4CA28C6C221849ABC5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1364,E278EA39336AC301A1CB3A3701C022D221532C2D31073CE9C18721E7B3DBF041,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1365,AE6D029446F203AF627FD3333320B327BB864B6814DD2603DAEB8E053875AF3C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1366,8EE8B37FFA34B64C0A33F4C5694F56C957EEB5A4329DD364D751DBA154149D4C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1367,3DEDADCBEE85D32853ECBCA4163731605BB95DF2250A30EDF4B9A66C85D45363,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1368,92297B69670CAD5F609655D844C18596D3A0F362886ACD4F026F0519EA237A7F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1369,EC482F3E60ACBFEC55C7AF8B57FD2E93374ECF7A8E4AC59004FFD1E0520AEDDE,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1370,4C2DB12BA0AF957B16D2F6ECD3B1AD068ABA5E992598385777929CAFE55104DF,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1371,8239BE36739E96B6D6228A9F042CBF4932617885B794F3135AFEEAE95D651AC7,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1372,655F88BA9F588FA8F52E21DD94E951911FA902021C54269BCB85604160715ED4,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1373,337771318E010AFEE10834E03B4EF19BCDE635E1F2271BA052C70E2E541784D1,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1374,94852966945A881C5FA345D5CCFB34896E1A85F2347133FE912EB1746E91DB97,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1375,587BD9F007AEF393083E495FE803069B9451475249A04164ACA63F723CB92F3D,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1376,96C6742B56C0F8E96AE2A0E65BE893FB206A32373466F799710936AF1DEC13E3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1377,C37784620EEEB353840B43A630FC8EC753B0C5ADC6AE33BD6CAEF26A87E37AFD,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1378,573A4AD69DAE596EC42B17523FA5808C06BD4F2FABFE7728F6D660D6B01DE1EF,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1379,AB71B747F49CFCEC1E5CF81468A2385D2CA5E62D6D2FE122205CC9C093786BC0,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1380,CD5EA42147A7D8E8A038BB0E59428EC25543B5D49BEFAEFA0A248823E8F1355E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1381,E31D555D6FAADEFF81E60B3F0435EA3FAC25496DB01E801E4B024AD6AD992622,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1382,A7F5D8BAC30CA3B5840BC80908D885AB7842343C5B9D6294DF22560D26E7E499,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1383,E6F5D7AD43190A22DDB443031CB8CBBFAB1530E7471E5863DF50DBB2201594B7,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1384,796C4E6C89C94721E85325A7276BE7361A8F37C54BEF74A568194262ECBBC6AB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1385,4B58F4F342A4C2DF6C279800DBEBC5EA0FDC62C78684A09C25D9610094E791C4,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1386,4EB77E9C0876507E6CD01F0DE59C1A042897E0327AF46B83D7B1B85DBA67EDFA,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1387,C6279223785536A235E2016A330DAB76ECAEA514C51D079DDA841502696673EC,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1388,4AFC1033DC54A0902C20B0D1A6243840AD671721D3DBCD430668186B3042BAE5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1389,6B3F98BBD5EC7AA8A625CA194016CA5759E6B7920B76BE5CBC45F6F590A3FF46,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1390,3B97BC785EED4F77C3C3C2A59BDB975011D85D478EB612A852CF83BA55C40705,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1391,C657AE0A9B2CA59B171443CB303563A04086372CD5317EE59121B4AA2A767E27,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1392,281695BF890D7C4672F1A9674BB2CB5D9C48AC0D7AE1FEB337F14D026155EC5C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1393,204615CA295BB62962E5F88BF22726E5AD8400477CA5D1754722FC30FCC0D2C1,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1394,0EE67FA1B11E7E555F8E2666986BB853603E5D3F4FC62AAB6175EECA09A8583C,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1395,05DFBB928C49E58334BC17B7756BFA2780092D4127291AFDA8438BD246E0DAB4,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1396,A5623C20DA42440DE3CA761BD889E1EBEA2F2677E7559D930E285EE706E39B10,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1397,9B6615DB9C537F6EEB3DD6E5A38089B37BF53BE357B9FCCA435037DC6474A472,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1398,88B4A4932A51C2AE81B4061C9A35E14E89FAABDC545A1F31280FE8AEA9F84106,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1399,648672588BAD62E6CCE9C2D076AF0BB3CDD3C050F5BBF5AE399BA675F2A5C467,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1400,AE7F7C9B13DE4078CC83702FDE62A7EE6C42402B294AA02AF4134A6D364164B5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1401,BB87B03A5A365CD7BDA36507CC52E5D75371A99D9C9F503E7316758A533B2697,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1402,D653279C845DBFD7E5F5E8540DAED0ED8B9059EF95FA8D71D2C7FD53B66C67AB,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1403,9F3D7CE64E09540AF0C24D42DE106545AB466A41B784F490EBAB27BFD4D12C2E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1404,2B1EE8D74498FAD8CC744FE4EF939F89119314E088635ADE52BE1A647F9EF649,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1405,F63FFE1F467D23091AD90425ECC4058F28A1DCB4333C2D6832488AC1B8133C52,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1406,8FC2DDD4E6F3466515B0A00219B3CB0DE936D4E3999F7A0074D0BC685A5DC780,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1407,8C9F6F38ECC9A6DBBBAF28415DDC6AC6D42E333EF802D1F78D2CF657C8B990DE,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1408,6C903BDFC26F223DF1D2C981811C051947DCC66ED10E0CF16C32647C3652668D,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1409,821F3FF79C2CC057F27CC210517B7D3FF989DDC780A39598A0A8EDB3A3817695,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1410,F0CF12EAC8B0026445A69C81AD9048688155CC940725E4A8AD4B043215A047E0,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1411,AD5B6B74BC18D8134BDFADAFD7730F67FEC05E5D26D393782522425586300710,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1412,FEBD915B691B4C59C51BB8F5C52C31032E2824CAB2148D08570116492A4ACF00,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1413,5BCE2C48DA50A2E83F20AE3EA2567530274E9AB5FBFC511D0CDF3C4431C4E7E3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1414,08F0143F67FF916FC0FFA8EAC82A402EF765072C5820CF8FD73703FB07C7F7F0,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1415,385EAA4837ABA62569BBC233AEAC20BFDF89FAE75947A2630BAE5E44D6070E90,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1416,F8BB4AE138AE62817886BF26BD0CD63332010887D42C71E81F5B2A396E2D4E8D,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1417,823C72CD60CAC64F9059928100FF433CB6221AE7298EFBD695D9DC50DA7CCF9B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1418,6E9F674DA31E129709AA38791ECA1CB2C8681D09DE7A387047215772B0F53002,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1419,D8AAA7B1C5D8392F83EF037E7823AE3B5334618D054CB12A05E99E4B435DF252,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1420,69EB3101E0DFB75E5662315F49AEB2F4F2027F60CC5E1EEBF015FEBF5330A10F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1421,83D4148E19CC6442559EF79B20109523C56192FF5AF47787B1365D22C68881D5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1422,EB027FF1083333E7B394D7F116DEC21F653B3E819E039BFD08A0626080E0208F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1423,470C37102B8AA30531A45B27563C6340B8942683E82FAD9478750B257039D641,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1424,D26B5660F93DBC595FB9425B9D0B8CB8FEAD062ABAFFC9D3BAD1745FCC9F148F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1425,643C4E431A4C0EB05CDF6D1F47F948526C3B077DFFB2841BAAECB9F02832D96B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1426,958A458F22E5A90F60BB2F072BEA4AC777D3ED94015E8C6060371E7CA88B972E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1427,AA7AD7B1D6E642585EE9A7F8255FEC88F5BE2B4165B83422ED79063C0AAE3104,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1428,40169E5FCDBD87604D47A3814FF2DE879D0E1B7E826FDF42A238B8C748F461B3,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1429,E6F56507CC10AC68341FF68BAD0A9BE91D77A741543D95E4929A0AFA6C6A5509,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1430,B481AB3E48C60BA20FC9489FB7958C1A8DAE3F6541A21F86006EF5090AD788EC,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1431,AFA819852F086D493CF517DC9D687332C98CAB343EB80CA2EC9A28FB84BB6A61,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1432,61E80DB7CC9003F3968EA5CD504123B5FA9A0B2D1DC83049B9B9EA19FCE5F09B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1433,D9259A011B71E08977D087BCFCD0FFCC07BEC4D4F02C4EB75BFD565F2AAEA1C5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1434,1041B91F01D3DDC33111217B99B29CE921495267315741F79A87AD8615D6D21F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1435,C8231ED48AED1DE33DF63E47D7A5CF60E508126604E84C9B666A1D9163B3773F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1436,5C3FCC979C8B228A29F249C4DB62D68EF33F5D8A2F0466B01DDFC3DEB9476AB5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1437,A65F1195DEBA133F7A4EB5AFC29F4D89ACE5944C2225DFCD75E28C2AE812F307,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1438,CF987916934DD698CED738B63552DEEEC947CE007F87CB16A63B6AF07835B4D4,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1439,76168BBA6ABD79D77D27FC6957635883CC2A784029F91E50D3FDDA88696A4F3B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1440,A3FA824ACB9C0EE115A1822B357D8DAD4088AAA3ECDE171AEBDA7B918A1F5F31,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1441,036E3585F6E1289B23F68F2BF1C97FC9C81D2F52AD0DE3651149246C9353C073,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1442,57FDE6F5A154903C8D949C2DF72B707F8F235742B29CC3299C2F83BD83B8702E,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1443,15704EA295A69C33D93D943DD7380649B7DFF9F88FD44C9BC86C4B2A083E1851,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1444,76ABAFB15CD5152556FCE9A9DDEA6A2A388F2CD087472AAFB8FF92D52AA82809,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1445,C70A5940C6960534A7A58B4CB8380B1C2E77A9C5375297C00BDDF74254E33D4F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1446,98B7287D6190BDF4799058CF14CB77112CB32380A912E62B7D654212FA64C6C2,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1447,E4725E7A245850A26CFABCC4C4CD4DA4929939F81072647A926BA2817863AE2A,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1448,3EC63EBA1DE01076C8472CED9A551D37965F014343CA41C0A482E007579664E5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1449,C21FC8C23C6E9D664B8DFEED2CED1D4C4EA223E946952E7F8B578EC58AA8384F,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1450,343F3AA516E8D86840378912ACD4D8C94999AFCA991A27E23BF421873939E7B5,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1451,F259B38E5FFD41F7DE242356AE4D1B7AAD9FFD27D5D29648AEAE255A53546C81,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1452,395C77D82F95F8AF3767BEDE86E417A8D980D272A804814542B64EF39884767B,1.0,1.0,1.0,0.0,1.0,0.0,20200425
1453,D55FDD5D0243B4C44857F21C8C97841B85149C6C9FC9E8CE124978C564427BD8,1.0,1.0,1.0,0.0,1.0,0.0,20200425
