,SSOId,Visitors,Visits/Visitors,Visits,VisitorsApp,VisitorsWeb,VisitorsAmp,StartDay
17,2222A293981E358A2AF78FD2352419FC7912A7F5A9C74E0C4EA3242E39B1F711,1.0,3.0,3.0,1.0,0.0,0.0,20200310
18,C52DC9CEBD628829E258324C6D995CC88EABB408068132757C017BD11A23BCAE,1.0,3.0,3.0,1.0,0.0,0.0,20200310
19,AE2EB173FB1416D1E4F96A73DFFE2DFFBE467F3D7534339BFBF0ADA7B3EDF342,1.0,3.0,3.0,1.0,0.0,0.0,20200310
20,736180ECC623786618564734E9ED5642D119520F43C87567EE93406AE09E7D58,1.0,3.0,3.0,1.0,0.0,0.0,20200310
21,F2AEB12BA3B589DE085D81435C695F29BF6379F7B2CBC21F3A4F2EC42D7F8905,1.0,3.0,3.0,1.0,0.0,0.0,20200310
22,AB658A2835E7A2F10E382A0F7BF450A0C8AB7AE1E56184C19D26EBBA10A957C7,1.0,3.0,3.0,1.0,0.0,0.0,20200310
23,37E3C9638C709D9A1E1F9FCC2B49E39C256D1B64CB5A79D0A845FEC13E4109EB,1.0,3.0,3.0,1.0,0.0,0.0,20200310
24,106C4CD033E63FE0D14E15D0100FA94F64F313B4D9779F9BC6F001D1A070D083,1.0,3.0,3.0,1.0,0.0,0.0,20200310
25,24B1D88439FBAB0BF4CB771438003EA4570A8048B2EF1FDB7E2739F12E3DE96C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
26,719F23C3C73DBBDA67A8B9DAFC4750170BA3B40382E7B843009E986AB7F1BF93,1.0,3.0,3.0,1.0,0.0,0.0,20200310
27,03AA26358B5915FA519A01A40FF06B5EE52DACED79F9AFD6A6E667A53A7E43A8,1.0,3.0,3.0,1.0,0.0,0.0,20200310
28,A8945DC8E06BC79E6AEFA9EDD7707BA2BA9BFE7A07FBA741F148A43765F0C745,1.0,3.0,3.0,1.0,0.0,0.0,20200310
29,EB4816EB65EDE6E7C1B7E1E55C0783162076549D5C8B96634B3923C672786EBA,1.0,3.0,3.0,1.0,0.0,0.0,20200310
30,F8D479F4610423AB296E35BD543651FB98F724660D19DC37C341BCE4A0B012D3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
31,D2ED1203739850EDCFC3C669A1A94B11998AEE907F7CD3E0F81DE59811E0D245,1.0,3.0,3.0,1.0,0.0,0.0,20200310
32,043DDE6BE90C21D1F4F4B846AB4F42A6F1BD831A145CB3E7DBE2ED9474AA5778,1.0,3.0,3.0,1.0,0.0,0.0,20200310
33,CCAD2D9BF3C76C35CF38DE5523B7783AB0358EE47B4C9FD3DCEE226190A0DA25,1.0,3.0,3.0,1.0,0.0,0.0,20200310
34,8342138FD080D4B68A853A38C08D7D8023E6FF8788BAF29A586416CE392FBF98,1.0,3.0,3.0,1.0,0.0,0.0,20200310
35,553FB156206C7AA3B08E8060E45CD60DDFECE47B437AF6CC3695AF88C6C85213,1.0,3.0,3.0,1.0,0.0,0.0,20200310
36,62A3D93D30EFC175C6CBA3C1DD41D2AC8BD91C11BEC87B51F1DEEBB67C08CD9E,1.0,3.0,3.0,1.0,0.0,0.0,20200310
37,8005451C032055C36AA9ED281A3FF18A6097E148FAEE5EFF4FF838CCA2CA5A29,1.0,3.0,3.0,1.0,0.0,0.0,20200310
38,EA89677CC35545D848F51555AA1B7DB9698A025E5CBAB0FFF72AB0396BE349C2,1.0,3.0,3.0,1.0,0.0,0.0,20200310
39,C481BDCAD0666A8C6B924DA9D38418AD0939C0724DEF6AFC334679334DDFB9DF,1.0,3.0,3.0,1.0,0.0,0.0,20200310
40,87BE05F775104E8BF2D2CEC340260CF879865BC2E188C1F577E585A924E6C7D6,1.0,3.0,3.0,1.0,0.0,0.0,20200310
41,3075D7E39696CB5D6B327328EEBDFFB659F1C53315E603E832211597C0CD1D12,1.0,3.0,3.0,1.0,0.0,0.0,20200310
42,066DBB560A7F4F86E93416E99FD7CE68DF8C9FC8CEEE13C9A594DBD945C0407E,1.0,3.0,3.0,1.0,0.0,0.0,20200310
43,53632E29B348CC964BB72F246203A7B6E7BBDFC211FC7DCA7889D80FF4005163,1.0,3.0,3.0,1.0,0.0,0.0,20200310
44,B6677DA7C26DB38E9688E75A5A1BAD05E41F6F958B8B85209DB4BB5F63F1CC97,1.0,3.0,3.0,1.0,0.0,0.0,20200310
45,DA0C142B8EA46CFB7FA06F4800964B5C9F6CEF3E4D5FAB642A84DD6F78E52BC9,1.0,3.0,3.0,1.0,0.0,0.0,20200310
46,C6ED371FAD24FCEFA4F5A4CA38C7EA870BB7DB851EDC6F39C559687F888FB671,1.0,3.0,3.0,1.0,0.0,0.0,20200310
47,1C01E5CCE623C26C83F904BC4FD2A8097CC7376BEDD72D864D465766DB854AE8,1.0,3.0,3.0,1.0,0.0,0.0,20200310
48,F3EB41192115ED270BD9FDAE70755D29F0CB2BB10FBB7632519AC1FF33BFA2BD,1.0,3.0,3.0,1.0,0.0,0.0,20200310
49,3C2ED3794E28C2E75514F1EE85EE53FE4913F44AE46CDBFD3E43795710CDAD22,1.0,3.0,3.0,1.0,0.0,0.0,20200310
50,01BE433529F4E909013E6F735BF302FE4C683F29F3022283EC85CA2329DCE27B,1.0,3.0,3.0,1.0,0.0,0.0,20200310
51,9DF6A0D53BFE995242CF8ACE872C018065E9E095F6AD06DFC8FFBE1375BAEBA6,1.0,3.0,3.0,1.0,0.0,0.0,20200310
52,EC676CBDC84CCCB24FE6EAC4DB69D2168AB8DF750063D827DE4B870AD7D6A937,1.0,3.0,3.0,1.0,0.0,0.0,20200310
53,27901FE6CA47378445DB69A64F946C023C90102EA1D430902689BD1359F09362,1.0,3.0,3.0,1.0,0.0,0.0,20200310
54,C1103DC9856CB2A9CAA7EBD6BBEA80AC1A640E2311DABA6AD9987E01F3AEBDC5,1.0,3.0,3.0,1.0,0.0,0.0,20200310
55,690189286CD06B040F8C22FFB1CB31E25233B31CDF187E2370570EE290A70AA9,1.0,3.0,3.0,1.0,0.0,0.0,20200310
56,9DBCA3C4A87D859F83CB19B0BAB5E0C94070C7E3B49E92E0D67ED8BD83F9D36E,1.0,3.0,3.0,1.0,0.0,0.0,20200310
57,AAE96ACCD97A1BCCFAEC3D357AEB443D86DC9D879E1EBD3307AC9D99F10B63CE,1.0,3.0,3.0,1.0,0.0,0.0,20200310
58,B0478548A554DC8BC7D6FC4A93BA9273FD40EE85F2E0956FDA87917A56CCEE61,1.0,3.0,3.0,1.0,0.0,0.0,20200310
59,0023810301608DA1C7A5745BC3105897CCDF41430B683D72A1CB57F6C359260D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
60,2DDE8DAC229145950D203E6F691429A45165FB0025044A70E688F0594A804319,1.0,3.0,3.0,1.0,0.0,0.0,20200310
61,3C3D4F705B23041717128BDEA42527FA15195140E8B4881181718C47A80A575D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
62,1FD6CB404D1E8E4EDB690AF26BDE37A27058FB716164D5A423A50AE2D6E44F45,1.0,3.0,3.0,1.0,0.0,0.0,20200310
63,7920A813DE1D01C4CF911D90623F514C345EA5849D9B7597DF7287A520F2BF5A,1.0,3.0,3.0,1.0,0.0,0.0,20200310
64,CD98A88662F2A532933B18BFBAD83062D0EFDEB28E92539F6E10D548D23AE740,1.0,3.0,3.0,1.0,0.0,0.0,20200310
65,A9C13E4A7ABD68D1B33C254208A8BA1F9AB14DA380DEC274F9DD209813ED0905,1.0,3.0,3.0,1.0,0.0,0.0,20200310
66,762BE2A0928E936B206988D2C15E1841EE5DCF567DB454899037B4FC1034F4E9,1.0,3.0,3.0,1.0,0.0,0.0,20200310
67,23260B704C313D45EFB138CED6838FA82570E9211B6D0D325FB683E4C1706AB6,1.0,3.0,3.0,1.0,0.0,0.0,20200310
68,F3AEE83576F55112C85B83FD0980D9DA85ACBF46365055A9AF66E34C913C0D01,1.0,3.0,3.0,1.0,0.0,0.0,20200310
69,3521AA7C4123562750758D1264D205EB5000A935F8FA11BB45B54D3ED65B0CF5,1.0,3.0,3.0,1.0,0.0,0.0,20200310
70,726C59635F8AA0F1CE652480BAEC8D5E9944D79303A06021F28EAD27A057264A,1.0,3.0,3.0,1.0,0.0,0.0,20200310
71,A0A10CE81103ED69AEA1911A22EE1A465DC9CF19719A28C51E0BC9092DFF04C7,1.0,3.0,3.0,1.0,0.0,0.0,20200310
72,494BFCDEC276007098ADECDB821E7F2BECF894478B865C1FCC3BA087D6A6D63D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
73,5F5492AFE44F017AC9B7B254583DE26AA55089C2F777CBD738C15210C571C819,1.0,3.0,3.0,1.0,0.0,0.0,20200310
74,3670FD22EAAF7EE8E20E677D838BB464D95F1699E98BA4C4FEE3D499EC4C7E70,1.0,3.0,3.0,1.0,0.0,0.0,20200310
75,7C89B1BE760202A39076D3CAB58173238B03AED4360BCC5E83E57829B7FD742F,1.0,3.0,3.0,1.0,0.0,0.0,20200310
76,962180515113E82AA29BECC9B79EA88D4D27AA1CC63DBB01A53A68B91C550A6F,1.0,3.0,3.0,1.0,0.0,0.0,20200310
77,15D352938C1FB0C00BE6C79F3E74A1A9F23B286F0BC00FB17721EF1C964E4B42,1.0,3.0,3.0,1.0,0.0,0.0,20200310
78,AAD0E5ADCA2288372557C1F0637665B7F17B6329A1B21221CD1A0EDB4AC48DC0,1.0,3.0,3.0,1.0,0.0,0.0,20200310
79,95C447E3B127374737E0BECA6EDC5260D7164E8607D7C1A9688491D5859ECF7E,1.0,3.0,3.0,1.0,0.0,0.0,20200310
80,8E773482EA996154D5FF5A3572C7FFC48A7982BEA01007C41EEB97DA5A154359,1.0,3.0,3.0,1.0,0.0,0.0,20200310
81,3C4476C2F3A403BAF60FA8479D53DA5B31716473476200F889127D988A824B91,1.0,3.0,3.0,1.0,0.0,0.0,20200310
82,F501DDF489B0C55BBB880FADE1608DAC1C7AEBBE2418C74B5678644F3EBEAD87,1.0,3.0,3.0,1.0,0.0,0.0,20200310
83,6083D6588AD8EB2E4E09A75CD89E36AE1BB55472FA63C5779159486B0304D264,1.0,3.0,3.0,1.0,0.0,0.0,20200310
84,EAEDAF083937AC0FF1420BF285C64ED869E061F368422A7D89D96A726333E365,1.0,3.0,3.0,1.0,0.0,0.0,20200310
85,343BDEFDEAD56CF37AB08C5E4221E787CD31A0C9EC3A7CB693D024EB79697C1D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
86,D763B78E8053CF0CCBD899647FD18BCAEA7761C779B40613692F9E140CA461ED,1.0,3.0,3.0,1.0,0.0,0.0,20200310
87,552C638AB21E117FFCAD9AFE62A9B83E6EE6AD51CBA3738C7BE0691EFF8AEE3D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
88,75E1C28D468FBE78DD9B85D85A4984D3D6470FC4BA64AC929070A55DB2E9D21C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
89,E6BA0A3D34020F10366C66802978AA25996CA95EFDA8AC4B3401F13BB336B182,1.0,3.0,3.0,1.0,0.0,0.0,20200310
90,1915849B116ACB40B74FBB02B1F150956533741DB20B0811CB1219E7AAAB91EF,1.0,3.0,3.0,1.0,0.0,0.0,20200310
91,85F050CB1A8866260BD81C16F61492D9463B348C778663E8525CDC0F355A5FC2,1.0,3.0,3.0,1.0,0.0,0.0,20200310
92,0557DB5B2F38D138C721808311DA83FF6EC7CF87C375A2FB34FAEDEC6C6E65EB,1.0,3.0,3.0,1.0,0.0,0.0,20200310
93,9AB65A4615B1AABF4E92E0C93ADC245466EECB3BF913BACF7FDEDDC89659505A,1.0,3.0,3.0,1.0,0.0,0.0,20200310
94,1573103D3644DE34535202B4BCEFB6C1FB0D258A9943D38037220569468AAB37,1.0,3.0,3.0,1.0,0.0,0.0,20200310
95,DCF911F575EE50BD5FABA17B6F2C78701C4B2B4E748F92150D450F0F65D550CC,1.0,3.0,3.0,1.0,0.0,0.0,20200310
96,DE0119A054D07B5A0C1978B931ED4460E97E9CC90FF449EFCCD2F6BE6551B643,1.0,3.0,3.0,1.0,0.0,0.0,20200310
97,8759A360F4C28876368CEBB98A7E8F9A063810DE5A3242731B14CECFB845438C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
98,392A1406100D47EC32E031947DD1CBE1BAC2E359D4E94BA33F6304EF637083E3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
99,CF601D2EB836F6E6CA874F93880716929421118963BC710C58FB35AC015E6191,1.0,3.0,3.0,1.0,0.0,0.0,20200310
100,DC295DEFCF9CAAA3E91C4AE75C66E10F9552A35BE74939E97E69F78639CD8B82,1.0,3.0,3.0,1.0,0.0,0.0,20200310
101,A009C68148D2A5C9C274310CC00E444101A9A3A9425BBC3F29DCFEAF62C4642D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
102,418B6E2CCC6EF7390D898A2E10CADADA8DBE6FF4C253F1D70C3C59123EED2664,1.0,3.0,3.0,1.0,0.0,0.0,20200310
103,45FA39B79D609C981CC19351A09D7A418218C0FC8DA702DC5ED63028DBAF1B96,1.0,3.0,3.0,1.0,0.0,0.0,20200310
104,AFEE968BBD9E476C7950EF1E1620D09A5CF6AB331711B7101623CF7778738167,1.0,3.0,3.0,1.0,0.0,0.0,20200310
105,516A8C7FFC06855A4E0492263AE789A57E46E47FECE405C57B2CB1A97A9FEFCC,1.0,3.0,3.0,1.0,0.0,0.0,20200310
106,9AD0F7F6EBA4A6726BA18E858B18A5EDE499FC48F4AB24D1862C0EFB173885E3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
107,AE89022004156F7BBB45B3703961886EBA368EF14E18CACF766A3942E521D9EE,1.0,3.0,3.0,1.0,0.0,0.0,20200310
108,350E08E5D89D82C48D7F17EEA3EA49E2CA711F77D3F58E8F8E94615726DE5FAD,1.0,3.0,3.0,1.0,0.0,0.0,20200310
109,071CA65962D59673052558B80A32EFDBD8D21CDF4897EFC17A62A882D7E2B9CA,1.0,3.0,3.0,1.0,0.0,0.0,20200310
110,5E24BE6D04BA6370E8B6DAA0D811EEA1231F99509F806C6DDDDE7A3D689A6B3F,1.0,3.0,3.0,1.0,0.0,0.0,20200310
111,18D0CBF2ECE20670B0782291B1C45826068E013B8A0027E67B249D60244584ED,1.0,3.0,3.0,1.0,0.0,0.0,20200310
112,5823EF2C4988076D918D737E1A165DBF681E32DAC9C56E0CEF27A0B16CF6F972,1.0,3.0,3.0,1.0,0.0,0.0,20200310
113,6859B4F26B899B6C5157AF09FE75BD30A90FB8708E48B85DC76C9E59C7E0D6FB,1.0,3.0,3.0,1.0,0.0,0.0,20200310
114,84E28F3DA828AF08FEC64E5DBD151F3287057AA6FA25EF5A79C1822B1AD42A03,1.0,3.0,3.0,1.0,0.0,0.0,20200310
115,8B41700A44AA1EFDA23332E8A2EFCA5A4CBF6A1B55757CA4CC619BBFC5E6D7B0,1.0,3.0,3.0,1.0,0.0,0.0,20200310
116,F6BFC3ADBE9DC47CF9CF998B471F9824A218E6F840E8F1EDE030EA744B520AAD,1.0,3.0,3.0,1.0,0.0,0.0,20200310
117,F1FC97100856E9B3B48D8C1CE8F16816E80CCE9717EDDB7EF5E6A80133678B34,1.0,3.0,3.0,1.0,0.0,0.0,20200310
118,25E730C2AEF0B0904C64CE628605961BC5E77F9876DB4604D89758695F870280,1.0,3.0,3.0,1.0,0.0,0.0,20200310
119,4277BD2D23E3FABB5ACB39E42D630220D26F2B6CC6E1E31FE0FE7B2EEF7BE27D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
120,E8102940484DCDA3E3BD9D63CB71DE11266002257726D1532ED4BEE578616866,1.0,3.0,3.0,1.0,0.0,0.0,20200310
121,9A27FBBC8F79D4E93D52909888A35F0B6F1DA8975705E0F15B048AA6544431A5,1.0,3.0,3.0,1.0,0.0,0.0,20200310
122,22E20BB6D7C4299481DA1774ED334C9822C9540CC3A8F8AE8D21AF40B28035E7,1.0,3.0,3.0,1.0,0.0,0.0,20200310
123,B3CDFBA1030B3D97278835E2F0790CB7A62C11FD62555DEF80D3F7F12FE5451D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
124,C0051B1C0C5EDF58A02FE6C501FEFF15210E101F86B54CBD29F201DA1EB0BCAF,1.0,3.0,3.0,1.0,0.0,0.0,20200310
125,4EA5E8B5BAB824A159B9F0052731FC7FD0D7DA705ED92B33E4070349982E529C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
126,A46E63A9B1A63FEB8B159B6129727FE97FBE7DB5B9996D109BF416B7A7BAC65F,1.0,3.0,3.0,1.0,0.0,0.0,20200310
127,CB8E12D7CE586C988447F568D403919D250870EB954632C2BC383785AB63C9D3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
128,F19F003DF396C85431155247F696758C1AD2D32530C1776C70E2A7EF92E85387,1.0,3.0,3.0,1.0,0.0,0.0,20200310
129,3BCC254AD56727BA4533F1136DECF60E746349981595FCDB95AC186F3D3557F0,1.0,3.0,3.0,1.0,0.0,0.0,20200310
130,572DD86971E4A070C085A216FE6D30AF71EFC9C3E1EAB84293D37C9C534FB293,1.0,3.0,3.0,1.0,0.0,0.0,20200310
131,5EE01AD95875AB2CD62F5CD5671083526AB51C6648B1CADFBE370194B37C4C19,1.0,3.0,3.0,1.0,0.0,0.0,20200310
132,F186C1FEF500453EF8754893A661DD3B778F02C3CF88D577AD48EE397A2D5521,1.0,3.0,3.0,1.0,0.0,0.0,20200310
133,C74267A9A6CC02B0458D90ACE65DE1D6B940DF9F71CE6581A8F8E80AB4F22FCC,1.0,3.0,3.0,1.0,0.0,0.0,20200310
134,7AE76D76896FD9AFDED8594B49C8E2343F3B7C289BF7825A22F32F37AC571795,1.0,3.0,3.0,1.0,0.0,0.0,20200310
135,81A1391E5956FDC4D27BE1FF9FF588FCC430C8B94C4C425D9000F79C90D21F79,1.0,3.0,3.0,1.0,0.0,0.0,20200310
136,6370EFB0481D9968BC36895E6B6DA75A549CC5D74A64681502E3E2F4BADAEC35,1.0,3.0,3.0,1.0,0.0,0.0,20200310
137,F552DBDF291F6C60E02A1BDEE9D43A1814A1D359C62CBDEF7369320FEABC267D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
138,ADBFFD9788068C193649C7DEBACB5DCC010B5D515DD807C4634AAF71FA2825FB,1.0,3.0,3.0,1.0,0.0,0.0,20200310
139,7D2356EF060E487F5A5FB2EBCBE521C2A1750D654A5ACCE5DDB58DD5D749BA03,1.0,3.0,3.0,1.0,0.0,0.0,20200310
140,00C86E038432F8338A248DFFCE5393EF1AA35860508AF5AC53010D4AEEC2BA19,1.0,3.0,3.0,1.0,0.0,0.0,20200310
141,5A12498B93733249045561EC60CD91A8D335C7BD29AA119A2C5C4D268C9C32F9,1.0,3.0,3.0,1.0,0.0,0.0,20200310
142,E9575324AA51172AF06064ED3EFDD5BE40DB9AB6E6BD6EA4DBC89A87232B7CC0,1.0,3.0,3.0,1.0,0.0,0.0,20200310
143,7030CFCA1231FA90679B47950AF393E8E531023542FF0BC12FF89D8FA103670B,1.0,3.0,3.0,1.0,0.0,0.0,20200310
144,47286B2E43B3CB96270FB3EBB149FE1D897862293C0E7ADEDCE6840967F5C6E5,1.0,3.0,3.0,1.0,0.0,0.0,20200310
145,D31D3E317A863B0207FDD8118200E9403D6540044A4B2D8E5C71AB76BD016BFB,1.0,3.0,3.0,1.0,0.0,0.0,20200310
146,6F64153437DF067D44E7FC0F8D57E41576781195A21DB6931E1934EC780CDEED,1.0,3.0,3.0,1.0,0.0,0.0,20200310
147,D3EAA5FC084F735F5D5924CC104F272CE8D1986B628CEB5DC9709C0458F5EDD1,1.0,3.0,3.0,1.0,0.0,0.0,20200310
148,C259BF35B3F0F1414712808713696DBC8933EEC8480200D72D28D62DEFD6A641,1.0,3.0,3.0,1.0,0.0,0.0,20200310
149,1C51582C7EDF7D82B96541D3B11C8CF562FEEAFEFA0128EA4E0F6419350FCBED,1.0,3.0,3.0,1.0,0.0,0.0,20200310
150,8179E3C81AF42D7479FEF21F5FA1C3C3D632B666784EAEAF137BE0E3200DB493,1.0,3.0,3.0,1.0,0.0,0.0,20200310
151,70B4FC69F5ACBEC5143B17924AF01048A1418C7FA1B511F8C0C20C83BF1B390F,1.0,3.0,3.0,1.0,0.0,0.0,20200310
152,8EFBE208E38FE7EEAB55E6958151D2A18828C6A9063626AD33518CA2C02FC965,1.0,3.0,3.0,1.0,0.0,0.0,20200310
153,A87C328BAA87B8096949C3299BF19428BAB4FEC6105AA0FFEE4566F5504F0554,1.0,3.0,3.0,1.0,0.0,0.0,20200310
154,F0BAC68A35893303BFF391DBD7C073596C5086795F50EB4FC586E1103349DA46,1.0,3.0,3.0,1.0,0.0,0.0,20200310
155,BA6C128DDB0DC9BB39932C9D4DD6ED623FA6215F6B85C64A0E7863CB1B5078EA,1.0,3.0,3.0,1.0,0.0,0.0,20200310
156,CBD19EAD7A1D9DFB17FA0EE92751451ACAD4B2392C2923CA1B7D9105FFCF5098,1.0,3.0,3.0,1.0,0.0,0.0,20200310
157,8EC4C4E37EC5C548F110D74CB2F0FF16FA2B06F0A088A4B81883DB61DFA86893,1.0,3.0,3.0,1.0,0.0,0.0,20200310
158,75D6ED51AC1953E2D879C480BAF8C8D24111484FED929A1B709EF0B3BD0ED4C1,1.0,3.0,3.0,1.0,0.0,0.0,20200310
159,3077BA997CF4015E67163059079593691E824A0CF112FE4F15CCCFFDC180218E,1.0,3.0,3.0,1.0,0.0,0.0,20200310
160,B07ADA02B8F547E61BD3187ABC99FD3A8413F06D231A050C86F110AFAC7FD859,1.0,3.0,3.0,1.0,0.0,0.0,20200310
161,AB11617905A57B4A2C9555C3BFA1CED50FC73A5555B13056A8381619AC791D29,1.0,3.0,3.0,1.0,0.0,0.0,20200310
162,450BBCF8A082CB37E488C76D12B3AE610CF9EC07BD821FFC80B4282AFFE68DD0,1.0,3.0,3.0,1.0,0.0,0.0,20200310
163,C6E72D533C26F8B37CB3A8588E81518E76DF237C98BA624E0424692B56F9D81A,1.0,3.0,3.0,1.0,0.0,0.0,20200310
164,59BBA732B273E3AF6B5B286FFDA764A7B7439434D43E15079FD46B38FA3A9BAD,1.0,3.0,3.0,1.0,0.0,0.0,20200310
165,4757816AD4F72BDD9826C71F1BBA86A3D9D09D82E3BB0E55745AE4EB9A5866D3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
166,009FCC0CE5FA63D8DBFCFCF820103335616F44A1684D8D629066D6626E083438,1.0,3.0,3.0,1.0,0.0,0.0,20200310
167,96423AB3CB758481FC0D975DDA85AF869C894DB441F9216E3B187CF3D31593F1,1.0,3.0,3.0,1.0,0.0,0.0,20200310
168,94D6376445D063C28E6F7A9590C269EF100C728184BF2D2D13F31B7D7362AAB4,1.0,3.0,3.0,1.0,0.0,0.0,20200310
169,6E63E0E03418A96AD8DD4210EB79FA8C89694B87BC043043048F608A574E8556,1.0,3.0,3.0,1.0,0.0,0.0,20200310
170,48DE6E2F33669C14CDD1999FA861CEBDDC411B0194D47EDD32A510FAA16DBC0C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
171,4F8B931B60E60201DDC5EFFB88B205A7705774F85A9E074AA8C0DFD0920E5644,1.0,3.0,3.0,1.0,0.0,0.0,20200310
172,B587A9F5F7B04797F1A01EE3E6ACB791F9FC1EB41A944BC12346C96E3D46DC7C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
173,15FBAAAD58CF8E60AE9ED3C883892CD71BBAF459B873DC13A1607CA4786BF5F3,1.0,3.0,3.0,1.0,0.0,0.0,20200310
174,4385AED58D6C8C122C08D96CDD630D45695F91DA4CFE76C3F6543E554118B290,1.0,3.0,3.0,1.0,0.0,0.0,20200310
175,C1AC647271B0E0821D4CEC3BAF05FC9D5B2BCD5802E74030F8E49CE3030ADBD7,1.0,3.0,3.0,1.0,0.0,0.0,20200310
176,5BF815DAB4DB1AC52645C7716BCADA711C1A85129D72F272523C94388F189EB2,1.0,3.0,3.0,1.0,0.0,0.0,20200310
177,7E66B6B79DB08B3B5E600D26758C80892A3F625CCC6E1A67C91E6662F88A7676,1.0,3.0,3.0,1.0,0.0,0.0,20200310
178,3D6FA46CE8BF93CC3CAF2B324FC5737D5C3B1701164060549D40F175F73F846B,1.0,3.0,3.0,1.0,0.0,0.0,20200310
179,9CCB3552080B045E69589B0D0AC8A8F3944FA316FB4D551EBFD823F0A157E49A,1.0,3.0,3.0,1.0,0.0,0.0,20200310
180,1FB2370FB38B84738B587A68740E34DB7AF4311D4F9073C8D99E068F12EDED6D,1.0,3.0,3.0,1.0,0.0,0.0,20200310
181,15D30CEDC0E0F846862B7E3E2E3684295D3B1786F0F01B7C97948A3B963FDFBA,1.0,3.0,3.0,1.0,0.0,0.0,20200310
182,78DC3A472D0A8A88B43792EEC0DB628FAE8C3CBD96C3AAF42071573B979F5E4C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
183,7506EA04639846D354E0A44452B66AFBB9A5D74A9581F00C76D0739C14C6DB2C,1.0,3.0,3.0,1.0,0.0,0.0,20200310
