,SSOId,Visitors,Visits/Visitors,Visits,VisitorsApp,VisitorsWeb,VisitorsAmp,StartDay
14,86D0ACEF30D2BB92B9F06751AC3BA0FEB881EC3A557636B9B78F49D3AA3B91E0,7.0,2.2857142857142856,16.0,1.0,6.0,0.0,20200108
15,6017E411B564D4C3A0B9C0218369A67EFF3F680F96121EF7A0EA5B99D7F834A3,7.0,2.0,14.0,2.0,5.0,0.0,20200108
16,727FD16080C8187803F5A0CEF396BA8FA3699E71C667E7B57A55972D51DC3A61,7.0,1.8571428571428572,13.0,3.0,4.0,0.0,20200108
17,53E0A7D42CB5BBD23CBBCB553B0197BCF2E6C565E0525453305306AC0BFBA6EC,7.0,1.7142857142857142,12.0,4.0,3.0,0.0,20200108
18,A0393FB9D5539599A9D85A76987240046D0BDAFE461938613220B9E44EB7CD32,7.0,1.7142857142857142,12.0,3.0,4.0,1.0,20200108
19,6523A674D014161CE00AC7811EF96A779498662E4404C50562127EC45584518F,7.0,1.7142857142857142,12.0,2.0,5.0,0.0,20200108
20,7D1961CB4999C1724C22305A65D802487FEF355AA723F2885A09324EED981703,7.0,1.5714285714285714,11.0,5.0,2.0,0.0,20200108
21,AE9419D772BBAF000BEDC6B1F83639E9B503FDAAD7AF24FE68C447A6D8A6D1DD,7.0,1.5714285714285714,11.0,1.0,6.0,0.0,20200108
22,B5FC996769F9D1AA9FF90D13E2112D40C8631BAB9D52E736694437C93BC652ED,6.0,3.0,18.0,6.0,0.0,0.0,20200108
23,A89259973BEB10F82D9C968E321497A0A8D1B0FDAA10E328FA8E0D7577582FE6,6.0,3.0,18.0,3.0,3.0,2.0,20200108
24,1026B438668D8E4B3179ADE09B78B82E7F16AD489D4B7B3482A2BAB8DF04F03A,6.0,3.0,18.0,3.0,3.0,0.0,20200108
25,0DF9850FED8D27C90B5AA53027F50A6D1EC3B3BB852FB817ABD5146C27659E76,6.0,3.0,18.0,2.0,5.0,0.0,20200108
26,67C91A2C4EB0E3E3AA9D239F5688966652F902AAB6A8312A0F37F18F16857450,6.0,2.5,15.0,4.0,3.0,0.0,20200108
27,C8D27B40251B0E3D6A4D377B6D338A8EDE330E01274154F06CF964156B615C57,6.0,2.3333333333333335,14.0,4.0,2.0,0.0,20200108
28,6E3E2A2B4C21F5BF5E5206B4A933FA7971C412973135AF3FAF95E04BCF24304A,6.0,2.3333333333333335,14.0,4.0,2.0,0.0,20200108
29,F7FE74E53AB72317D1106C69775B6F1008D655E017FA7F9B609ED72E979E934C,6.0,2.1666666666666665,13.0,3.0,3.0,0.0,20200108
30,AAA6967FF098DF6E086AB0FBE6447C6A30A13A9920E31310CDE714BE248E22CD,6.0,2.0,12.0,2.0,4.0,1.0,20200108
31,3F4011427508E659E4D1AFC221211CB8DC1C69BDDE9C39DFE3C980AD473C7392,6.0,2.0,12.0,2.0,4.0,0.0,20200108
32,A0DF91056251473C51BC5F110B382384D75A41CFF96375F51BF5FF320FF6DD35,6.0,1.8333333333333333,11.0,2.0,4.0,0.0,20200108
33,8BE36DA77EF0AA7972B9FC51F99AA6F8734376C57D3E1BDBAE53857A628FD42C,6.0,1.6666666666666667,10.0,4.0,2.0,0.0,20200108
34,EA98456693E10BE537ECBF496301803D999A3CD5CC21DF119A232743E6433FC9,6.0,1.6666666666666667,10.0,3.0,3.0,0.0,20200108
35,3EEC1FC66D10E22D6A0CE0F2E46A87D55BFCEF4FCBF152FCF811D573C100DA1D,6.0,1.6666666666666667,10.0,3.0,3.0,0.0,20200108
36,F429EB790A54569DB7808C207A8EC1759671FA3B5823634CFCBED2E775DC3C12,6.0,1.6666666666666667,10.0,2.0,4.0,0.0,20200108
37,C00A72BCEEA546F41EAA90DB70CA5FCE472D4C0AB2ED2CC42CB2ACAA04647720,6.0,1.6666666666666667,10.0,1.0,5.0,0.0,20200108
38,0C0EACD0AA0A7B4A3D48A9BE66EA69EBE3B9B07507F180D5B7860121D3A96D53,6.0,1.6666666666666667,10.0,0.0,6.0,0.0,20200108
39,B003CF072E902CDE6BC42BA3CEA9A49E720B64EE00B00D8F2753C33DFF79FB85,6.0,1.3333333333333333,8.0,4.0,2.0,0.0,20200108
40,30F2E19B6E588DED14D7EEC1A1960242074411E6924CD166238AD3C842BC4C06,6.0,1.3333333333333333,8.0,2.0,4.0,0.0,20200108
41,0C0F068102E738F294742251748AD7D96A15AB022251C5C0A52F23CBE8082C5D,6.0,1.3333333333333333,8.0,0.0,6.0,0.0,20200108
42,AF1D8E50038BF3167539D08AFC9BADE670F3B980A0022243D705DD8E23185F2B,6.0,1.1666666666666667,7.0,0.0,6.0,0.0,20200108
43,53DCDCB37E42B7B3192F863EE55844BF94C132C06C2577BD25A81E5E9C62EC27,6.0,1.0,6.0,6.0,0.0,0.0,20200108
44,B595FB167D0D3A5014D02BDFEA21FE87374FC8731F73D2B4BB1F9979040783F1,6.0,1.0,6.0,0.0,6.0,0.0,20200108
45,93BB32234D93109C192F4B3722F89E1D44C7F4EAAE9BC8C632E2A6F2DAAC08D2,6.0,1.0,6.0,0.0,6.0,0.0,20200108
46,BDD599BAACFEBE2D4ED4FD9277FE067EF96F85FDE3915D1CB26EA718F6ABA758,5.0,5.4,27.0,3.0,2.0,0.0,20200108
47,EF2345D0240AAF7734A1350D7DF7DA4FBF9577693BE9D5B51E46B4B288E9F144,5.0,4.2,21.0,5.0,0.0,0.0,20200108
48,22300F3C8939E40EFD737252438D79DA502E29C92AC997833A0EC342F57B3181,5.0,4.2,21.0,1.0,4.0,0.0,20200108
49,C5F62D013434BA477B916B93D679C8D84E40B7879D0E0B7CEE3D0336F4860091,5.0,3.4,17.0,2.0,3.0,0.0,20200108
50,A1C5D104C56512864E5764826996E691A561D7285E5C240C900D8AC6D379B4CE,5.0,3.2,16.0,1.0,4.0,0.0,20200108
51,B22AEDC9113EF864059C15AEF8F66067AD83817CA50D5D2EFC2688DB67A470D8,5.0,3.0,15.0,4.0,1.0,0.0,20200108
52,C8CE92D26C18345D95EAFB3377C96923BA4ADCF84913F1A9F129BFC0911CE853,5.0,3.0,15.0,4.0,1.0,0.0,20200108
53,D78A05F21FDA793E96E0A2C5E06DFBE5A3D44CB0E31945FEC6E61917B02F4B82,5.0,2.8,14.0,1.0,4.0,0.0,20200108
54,612C199087A2D607646706CE8994AEA5495EDB571A848348F321E11E62ACFA64,5.0,2.6,13.0,4.0,2.0,0.0,20200108
55,0D202BC6A22811AB3B9F654008A7C5EDAD4172BA8A8C16FE805A6580F712BD05,5.0,2.6,13.0,2.0,3.0,1.0,20200108
56,08DBF0870556F7D8F7EFB66C6C1464688B9F9DB6431D65A89A7B2D1A679ECAB3,5.0,2.4,12.0,5.0,0.0,0.0,20200108
57,820C77C5B7A9364E5023FA3542FFCF9242D83C7A6CEA9C0BF5A197CC1C6EBDAA,5.0,2.4,12.0,4.0,1.0,0.0,20200108
58,BF5AD26079935E8ACA2545B256EC556809C1E7287E7A58396745D1059AA3ABA5,5.0,2.4,12.0,1.0,4.0,0.0,20200108
59,497FF9B51630BF0891A699D94A9A9FDF26E70BE98E73B8B431A3A0F63CB4C41F,5.0,2.4,12.0,1.0,4.0,0.0,20200108
60,06E8EEAC939F0AD3315EF9E8D9210779335B6A6BF9E7434AF655C59747BBE885,5.0,2.4,12.0,0.0,5.0,0.0,20200108
61,709347C09D3D6B1B1D24910C4FE1662944882A7521FAFDBCC1210125B08A5019,5.0,2.2,11.0,4.0,1.0,0.0,20200108
62,092EE1C02CE418BB5B73C7A6BE32696D975BAA8453D147F47473FB8EACA4A7C9,5.0,2.2,11.0,4.0,1.0,0.0,20200108
63,6DAE5F5A423AF054BB479FE56BF5693D82AB9653F15E1EF016511D74C09E1227,5.0,2.2,11.0,4.0,1.0,0.0,20200108
64,8D149D6FF882F4E37F51B7BC6828C05B973E22E39FE84630C5B6DCF3588EC4D2,5.0,2.2,11.0,3.0,2.0,0.0,20200108
65,2BD7314635989B2EE4341CE4532E741B6C79A836489727A5913651819E60000D,5.0,2.2,11.0,3.0,2.0,0.0,20200108
66,7F7ABB35C6A11AF1DC9898BB06AD370CDD15CC017B8259AAA421933B8750C215,5.0,2.2,11.0,3.0,2.0,0.0,20200108
67,2103E6E00F48A5D1F49D91C5FF105B16D0EC3FB38D43981F61809D925DF347D6,5.0,2.2,11.0,3.0,2.0,0.0,20200108
68,AF42AC14E40B951C4DAEB64E4B6F7370F1A2EA1DD3A31488F26702DC98B917EA,5.0,2.2,11.0,3.0,2.0,0.0,20200108
69,3B6430CCCC6FA4AC082841F3AF8824D6914B79AA18535A5D6EA12E11ED1A8D8D,5.0,2.2,11.0,2.0,3.0,0.0,20200108
70,7EB192C4D093C9958CE606866E2B1389639675282823D0FD754D9AA9CCE30C3D,5.0,2.2,11.0,2.0,3.0,0.0,20200108
71,1FD8E6BA7F91F88C753ED05F7C74E0DB7E22679E850BBD636FF3366DBBD3F467,5.0,2.2,11.0,2.0,3.0,0.0,20200108
72,1970E4D28638E096032F515FB5143C3AA816742E40B485B110893FC185C18E75,5.0,2.2,11.0,2.0,3.0,0.0,20200108
73,E6EA96289A587EE9EA7B69587282943088058A9C582118D75B1E099DD2E7CB49,5.0,2.0,10.0,5.0,0.0,0.0,20200108
74,0F6A9EA619E4D5DEDF8A0A39BB84F561478FFEE44C4215E1F96BB4E52345FEBD,5.0,2.0,10.0,5.0,0.0,0.0,20200108
75,06F8E0FD2A5CB1F3F822BD25FB5F1D968DB376A7BC1B98A2B91E0D53EF279E73,5.0,2.0,10.0,4.0,1.0,0.0,20200108
76,1CEFC8FFD6C4E4A28662F9C58CA7380EB0612FB500A1710F34B4C4D97ABD10AF,5.0,2.0,10.0,3.0,2.0,0.0,20200108
77,4EF0E19241E15EB4FB6C920225F64B1EBF2C53B1B03E5972BFCB18F01A0D38B7,5.0,2.0,10.0,3.0,2.0,0.0,20200108
78,BD59C4B0823BA39E5355A93E3B093CBEFF12FC2B6556215FEA4CE9CE8477C13D,5.0,2.0,10.0,3.0,2.0,0.0,20200108
79,2650D37CBA4FF3CFF504512FA5EBAAFC839EB51EFACA25520AE8BD118A25F1C3,5.0,2.0,10.0,2.0,3.0,0.0,20200108
80,E638149DED0CFE475EF3B3A5A61D8BF52130BE6B9B179A9BCB6871D1C7D30113,5.0,2.0,10.0,2.0,3.0,0.0,20200108
81,3020EDB94CF18576DE1CEA57D629393A4199E2A2C52961DEA1A5125CC65C67DA,5.0,1.8,9.0,4.0,1.0,0.0,20200108
82,B85AAF0895FAF6BC0A81373F7A4DEABC9C5DF59A1E2752E04E0B7264AFE679CB,5.0,1.8,9.0,4.0,1.0,0.0,20200108
83,E869BE23C8F1FAF7E14E616B2057B82FEB356FE469A3CF25CA40078F4CF9CEC1,5.0,1.8,9.0,3.0,2.0,0.0,20200108
84,A8EE6455B682C364494E0871F218276DE886EC02A44BEEC000A233B475A2B2A8,5.0,1.8,9.0,3.0,2.0,0.0,20200108
85,B3F8BE2A4C3855061054254C176FB6775C45A8B4D0FCC4D130D9BEB491227B4D,5.0,1.8,9.0,3.0,2.0,0.0,20200108
86,2722FA16004A5EA07EF4E8C5192445EC807ABB67CEF1D080B4D7DDF5335CBC38,5.0,1.8,9.0,3.0,2.0,0.0,20200108
87,83066A44D2E269E07305489ACA24214EFB367B3BD5759FDCFD6E8A05D36E2A45,5.0,1.8,9.0,3.0,2.0,0.0,20200108
88,09FB7239189BBF8E739D0862AE32E3AD563F3A05E456A99A8565278417F83BCD,5.0,1.8,9.0,2.0,3.0,0.0,20200108
89,88A640879AB1EB0BA8EF5B11A266BC2798E1C9A92094462719D27D8D7D22215F,5.0,1.8,9.0,2.0,3.0,0.0,20200108
90,FE3FF69096B1BCD3713B51BDCA01149E162ED6D6236D24819C11585C5DBE82E6,5.0,1.8,9.0,2.0,3.0,0.0,20200108
91,C863C961681134BBBEFA68BD5165B3C30655C6128E08B69CCC9E45F80EB1D8DF,5.0,1.8,9.0,2.0,3.0,0.0,20200108
92,078EE8FCB6F0992199D122DB1E0A2088AFF829ECFC6BB7AA52DFC91B2C6305D0,5.0,1.8,9.0,2.0,3.0,0.0,20200108
93,A17ACF329F144FB79990DCB4BD4CCB717E650797E0E2D01CD1BB6FC788D114DF,5.0,1.8,9.0,2.0,3.0,0.0,20200108
94,964160AB4999C2EA17751D530B99FC62C739CC65BBA92837744A20BEC780E1A7,5.0,1.8,9.0,1.0,5.0,0.0,20200108
95,7139FBC382F624E72419D96025705AA48915F04987F0A0A84D4A2D51E0EE1EFA,5.0,1.8,9.0,1.0,4.0,0.0,20200108
96,49CA8EE8F2D8B86A9A26D4C076F0D1CAFAAD93C104ACFF7E429F9B773963BC72,5.0,1.6,8.0,5.0,0.0,0.0,20200108
97,72685A59CF0AD2867ADF61DC5F3C75E122D35FF440F04C05D5DE1D9BB36C6072,5.0,1.6,8.0,5.0,0.0,0.0,20200108
98,331FB1CDF915EC5D6710759330F107EDF1BE3D045E66F00B2BB5858FC4D4CF57,5.0,1.6,8.0,4.0,1.0,0.0,20200108
99,C1F6E2DDBC2FDBD32B6B63FD1D610DF307B7E63008BD906746AC5E0675528338,5.0,1.6,8.0,4.0,1.0,0.0,20200108
100,55E8C03857972A37F5CED4187F20F428A07B268832101151C04B691ADE1B020A,5.0,1.6,8.0,4.0,1.0,0.0,20200108
101,CCD3ABD43EF1A206B4D72DD6572C6042BCA2C87612AAE549477D4E8CF0DCF0C9,5.0,1.6,8.0,3.0,2.0,0.0,20200108
102,B22746C7B336814B62F6F39F18F3529D32F3A962A1A9D4CF36B1421C16CD6278,5.0,1.6,8.0,2.0,3.0,0.0,20200108
103,A17C0C764D87AAE882F6BDEE95B47376E66A7C27C33ECAE54F1B5CE57AA517CE,5.0,1.6,8.0,2.0,3.0,0.0,20200108
104,128D124ED8FF534F9D10C7887921A13B0D50068F4045CE634C8DEE855EC37C73,5.0,1.6,8.0,1.0,4.0,0.0,20200108
105,7CF6758091A3DF844F3C1C6971B31EFA51E294E07F03BC801BCED55444BF7707,5.0,1.6,8.0,0.0,5.0,0.0,20200108
106,D0C8EC64767D694453FE6024E807CFFF41AF4F6C09B6D1020C89CC5D8DE3BAF8,5.0,1.6,8.0,0.0,5.0,0.0,20200108
107,F3EEB25DD2243E0CF15E6F4EDBD9487C25D25DECE875BC303F2F9C59C73D3D81,5.0,1.4,7.0,5.0,0.0,0.0,20200108
108,41C00862DAF616F2CE4D045D88B8667FB8077216E3131AF9FCBC6921A968019C,5.0,1.4,7.0,4.0,1.0,0.0,20200108
109,57FDA8009DFBB619F8CAAD9C87B77B3280EC1411D3460524FAA70BA7563BD901,5.0,1.4,7.0,3.0,3.0,0.0,20200108
110,07AFCCC00547764BED9CCBC868816BB8EE60C53A3CC87F1E00B19408582229B9,5.0,1.4,7.0,3.0,2.0,0.0,20200108
111,C4DC108E188CC93565E8B6D4CB94D89BA354B744168C55DE49D3148C172667F1,5.0,1.4,7.0,2.0,4.0,0.0,20200108
112,5BFF6E9D20F222523FA7F091005632A7F2565448805EA3D1E83B7582F8258BA7,5.0,1.4,7.0,2.0,3.0,0.0,20200108
113,C9B59D68729CFB0964AAC95E2E9651E448280A22F43A1C9110AD8C2C85F14CBD,5.0,1.4,7.0,2.0,3.0,0.0,20200108
114,11DDA13536CDF40E8CE52CF1BCC0B0D0C7C17D32903205C131EB671361E17B4F,5.0,1.4,7.0,2.0,3.0,0.0,20200108
115,5EAFB955DF803218FDCBF574F25A894EBB0E7119CC5C35D989F7D610F7E92BDB,5.0,1.4,7.0,2.0,3.0,0.0,20200108
116,49D9E58A48AD49794336AA6E9A44211C03584F8A433CB698A76950BE252D3FB8,5.0,1.4,7.0,1.0,4.0,0.0,20200108
117,1464006CA9C8047638F73FCD95C44E2202E8FFDD0E624E4C0E815D4DD25A1466,5.0,1.4,7.0,1.0,4.0,0.0,20200108
118,E0F51C19D5AFC724A079EC334F05096190D4A447264918B9DA463950CAD433EF,5.0,1.4,7.0,1.0,4.0,0.0,20200108
119,07B0BC59D0BE20AF45CB258714DCF5041B585DB564E5198E102CCAE4B4223F3F,5.0,1.4,7.0,0.0,5.0,0.0,20200108
120,1CA380E7AB0ECCDF19E9C95CF0D0175C6B6E025C8E77D7012066722CC5845A1C,5.0,1.2,6.0,3.0,2.0,0.0,20200108
121,AD8DCDB2C32D72D849AB5430970DC0A7AD15552DB8EAF38AAC1600C497729CB0,5.0,1.2,6.0,3.0,2.0,0.0,20200108
122,318E16AE42A5F755F70C9AD0B856E6C8A3923A8EFE488A228D3DA9D3359C5753,5.0,1.2,6.0,2.0,3.0,0.0,20200108
123,A87FC66EF7A31E4323CD75F24EDCD7D0B5F1DAF413172DC21B00E477943E0F8E,5.0,1.2,6.0,2.0,3.0,0.0,20200108
124,66D673A539EA342C8775E61F14CFBFCD9E536F57A0EADB8559F9DD2340A86C26,5.0,1.2,6.0,1.0,4.0,0.0,20200108
125,DC49EB5BFF7D62B2BF61E92A6F339D3B2159E9947AEAB7C4DF76F8C9A88A3A84,5.0,1.2,6.0,1.0,4.0,0.0,20200108
126,8F90226065DBC0422CCC4F70CEE1CB308B812FAAE31960427BC68FC5195E8423,5.0,1.2,6.0,1.0,4.0,0.0,20200108
127,8736BEA6AF8995FC9E363E279748FBFEE95A8FF054E00464DC0246D63268816D,5.0,1.0,5.0,4.0,1.0,0.0,20200108
128,E53C060351AC8BA375E4F755F61F16D346CC8D7553A4C14E9AB8ED1FAA182785,5.0,1.0,5.0,4.0,1.0,0.0,20200108
129,599D227E77CD7172C079C3FD0479DAD119532EB415144FBABA61BEB91DECACD3,5.0,1.0,5.0,3.0,2.0,0.0,20200108
130,CE9726BC9163D80581A911BBAC9D3BDE75FBF398A88CFF2BDDF54AFE66551806,5.0,1.0,5.0,2.0,3.0,0.0,20200108
131,8CA00D1D593D01FA3C23F3534E822478249745F6D17DEB2709806194FE7A8546,5.0,1.0,5.0,2.0,3.0,0.0,20200108
132,103F7DEBEF4BDD833746AD0E2525E7315A5C44F356795E007B2B66C38FA55A89,5.0,1.0,5.0,2.0,3.0,0.0,20200108
133,4237A38648F1458FFEAF0250DB12E07BB0AB93F4CC3B6ED7E9D7EA626A4FEBC5,5.0,1.0,5.0,0.0,5.0,0.0,20200108
134,3AD14CF37423671B5AF8C6CDFFB9C7FE8BD022C925A9D5C4A7A96BEA24526ACA,5.0,1.0,5.0,0.0,5.0,0.0,20200108
135,EE693C9BC914DCA30D9F98FA0D3AB00EEC2FAE448BC1D94CE2504B018816AEBB,5.0,1.0,5.0,0.0,5.0,0.0,20200108
136,A0DF27AC08DFBA2ED6E8779F754CFD579AF977305448140B04B6F4EB971F366A,4.0,5.0,20.0,2.0,2.0,0.0,20200108
137,D4829953F7F84A299F0A29ECFF650BB53B4DDD12994A861B517528F103C18EC0,4.0,4.75,19.0,1.0,4.0,0.0,20200108
138,9096AF4337541DE3192721988B0395CE8EC75619625E8FDEB2B52FBC8716FE58,4.0,4.25,17.0,2.0,2.0,0.0,20200108
139,3A5AA8E651161F670DFB18293066D85CACF82DB512B77F1C23E663C2E71DDCB6,4.0,4.0,16.0,3.0,1.0,0.0,20200108
140,18E492CB7D81507CF2EBE0A280C9CB42BCA009A0F5D93D564095CF5F76A27C81,4.0,4.0,16.0,1.0,4.0,1.0,20200108
141,F4DB71EF08901C6E54968F9867639E2E2C976761C50064836648094800168AF4,4.0,3.75,15.0,4.0,0.0,0.0,20200108
142,2F0615CE2B1C3A87338C7A46ECCBF6C88B6C7D2C87512A43BEAED92C2B3CCEB6,4.0,3.75,15.0,3.0,2.0,0.0,20200108
143,F8B555DA3FFFD0A56CC4F3256DFC7EFFDBD4CBE1A89384665BB9982EEDDE6063,4.0,3.75,15.0,2.0,2.0,0.0,20200108
144,D3F42EC3FDD18CA9095D14D56E34E4FFA31A6D13A6DCEEB5838906777F68A937,4.0,3.75,15.0,2.0,2.0,0.0,20200108
145,7F72D9F4CA1574B8E4262DF570609C3B41C61F72A49BCB998943FBBFBD476398,4.0,3.5,14.0,4.0,0.0,0.0,20200108
146,31831C17D64B83B11D024FEDFD020FD9A0FB7FE15BB045E7C9D63080F0300AFC,4.0,3.5,14.0,3.0,1.0,0.0,20200108
147,728E28C5F293F3B97A056D384FD8CBD864EC8739800D0F2F0F7CEEE04583A7EC,4.0,3.5,14.0,3.0,1.0,0.0,20200108
148,315FC6363AA818DB89BC27F11394AA5D31F647DEEC9DE062657D1DDD5AA3DD65,4.0,3.5,14.0,3.0,1.0,0.0,20200108
149,A40702BD67F19FA9EE93BB38223090F2DF1870730183BE449E8DA692AB6DF1E7,4.0,3.5,14.0,2.0,3.0,0.0,20200108
150,418EE6F94399D87BE062BC10D93B9B908D956FF1017FCC281E0671F59531A7F4,4.0,3.5,14.0,2.0,2.0,0.0,20200108
151,EF681790B94DDA496BE3E11B90310C3A6B407A056CA050399F2E04FCC7C9B728,4.0,3.5,14.0,2.0,2.0,0.0,20200108
152,B62BBFFCFD999E212327A2D621E6B856E9401AD62EE9E37005A0714F4742A632,4.0,3.5,14.0,1.0,3.0,0.0,20200108
153,2D6B98E5CC0D6370EB016DE23084729DE3239DCD2792A067E1B0C0DE34581C92,4.0,3.25,13.0,3.0,1.0,0.0,20200108
154,14C259973125DA2767911EF0F67B642C88F7C40793D5C9FD551427342449F17A,4.0,3.25,13.0,3.0,1.0,0.0,20200108
155,758962FD035729C8C85895C40AA8844480BB4046FF1F9EA810AEF15804A4C086,4.0,3.25,13.0,3.0,1.0,0.0,20200108
156,F1F21FB06D11C78BA6C2D94481329CBF0716E759FDD759FBE38453EABA28D660,4.0,3.25,13.0,3.0,1.0,0.0,20200108
157,37DAB8D0366AF4185F625BC92062E23D22181C79090B8F6B9160E2EF81417CFE,4.0,3.25,13.0,3.0,1.0,0.0,20200108
158,5F0E12438A03DA622B132BDC60680E084EB4A7A9E4D533B3CDEECC288E0E8739,4.0,3.25,13.0,2.0,2.0,0.0,20200108
159,ACB199000EEE42220EB4A6110C5FB3B9681E1C1E7C7F9B85090CE58AE0F86528,4.0,3.25,13.0,1.0,3.0,0.0,20200108
160,CBFCDACFEE164E19884A32D363EA8449048F88FCB883D3D0CA233B3E62D29BCF,4.0,3.25,13.0,1.0,3.0,0.0,20200108
161,5F3C6FC95FD760789620A30239A6D56B8D9FAFF63A4E2B0AF6410E2B167018E1,4.0,3.25,13.0,1.0,3.0,0.0,20200108
162,E2BB5B40CDC97BE4531B173344674CEF8875454071FEA0C094F3CE520B42BF55,4.0,3.0,12.0,3.0,1.0,0.0,20200108
163,C6F08380A56B9B606B1C6154919E7E0AC7E4B64678912BF52A75987C9BFB659D,4.0,3.0,12.0,3.0,1.0,0.0,20200108
164,C43BB0E5F9278DD433976F64BF562BC6EEC06935F2DF0F3396C6C0146B6C5BAA,4.0,3.0,12.0,3.0,1.0,0.0,20200108
165,E55694BFBE036E1C34CE5564A845C390A48842589E52CED6C09BF6B28EA99A86,4.0,3.0,12.0,2.0,2.0,0.0,20200108
166,43FEBE05F15B40C28D93BE5E895F8C387E150761B05AD6688D227E0F9719A51E,4.0,3.0,12.0,2.0,2.0,0.0,20200108
167,63EB5D8DCA84DAD7A1EE258B0F204DCB858EC8BB7264A906EBB07E27C2832AC8,4.0,3.0,12.0,2.0,2.0,0.0,20200108
168,913E75A434C35E1BE19BC991FEF198F0C85F6A7DA3064800AF4D2D5E71B9EAE3,4.0,3.0,12.0,2.0,2.0,0.0,20200108
169,D702B39121F7792636D7FCF4EFFEDA3B3DF6C75229DBE88F31EA3F74E938A91F,4.0,3.0,12.0,2.0,2.0,0.0,20200108
170,A74C81B87DE4E6A71A2E763E378A76660B3229E6371F2B2E7EF3755E7B2E82C0,4.0,3.0,12.0,1.0,3.0,0.0,20200108
171,0D8B1245F486DD483E8178D72EBB9B6270752B959739C73D244D120A1F5BF3B9,4.0,3.0,12.0,1.0,3.0,0.0,20200108
172,4D64553145A580FB8601662A8F9237C60405A1301FD44354D1ED342FE019EF48,4.0,3.0,12.0,1.0,3.0,0.0,20200108
173,2997E7BFF59B50078AB362D2D959925C35914AC270DF30AD32B78F3F9707F517,4.0,3.0,12.0,1.0,3.0,0.0,20200108
174,B344AD22C7F0DB19D17CE8039A3DBA3A2788D9D66311B9737D189570CFA2129B,4.0,3.0,12.0,1.0,3.0,0.0,20200108
175,F01096CBA48B68F9C6C5ADA96695BB0A4B396DF34E302DF7E4B1A999CE9A00C5,4.0,3.0,12.0,1.0,3.0,0.0,20200108
176,043DDE6BE90C21D1F4F4B846AB4F42A6F1BD831A145CB3E7DBE2ED9474AA5778,4.0,2.75,11.0,4.0,0.0,0.0,20200108
177,CC7A0AB4569411B4713B0D1CAB2B525B65140BC6D55EE901F95FE995DC509A72,4.0,2.75,11.0,4.0,0.0,0.0,20200108
178,F608A896E63D6BFA8339B72B3CBFDFAFDADD9A3694CCA232EB850B42320ED0D0,4.0,2.75,11.0,4.0,0.0,0.0,20200108
179,7F4B226ECB0CED66C51E8D43C65F08B0D2EE982B468CAF73EE7A5001D86D31B8,4.0,2.75,11.0,4.0,0.0,0.0,20200108
180,63E4EC8074D0CFEAAB337D2A67EC9EA44E88C9B4BC3AB91034DE3C0FBD8591A2,4.0,2.75,11.0,3.0,1.0,0.0,20200108
181,3C9F0F4F9139905FE9C8C3FBC878371744BD6E2F825FBB65E4D62779F2BFE5C2,4.0,2.75,11.0,3.0,1.0,0.0,20200108
182,5D595AE49BB967F8F2CD094AF316FF2A628378BC96058203051C55A1AAA5C16C,4.0,2.75,11.0,3.0,1.0,0.0,20200108
